entity_id,destination,latitude,longitude,coordinate_source
7774fd7e0aab5cc990e64cbb77751c985bb921d5366534749a3ca1a8680355e7,Euskadi,43.263878,-2.513548,ciudad_centroid_local
77762287d6b952e82c5fbf8ea3f212aeecbe641665f0ad42c824ea6435e5a551,Barcelona,41.391195,2.164495,ciudad_centroid_local
77763cc19e493b925f945482faaaec7b98cae28b5425baa78066f85cc6a408f5,Valencia,39.466827,-0.368926,ciudad_centroid_local
7776d2b7de1087aaf9769a39edfc0c1f570d5de7e45ae3a4317c9a13826f94be,Barcelona,41.391195,2.164495,ciudad_centroid_local
77777f352c766d0683d12ac2cdebecf92f2dcbbd8ac8b0669aeab1e73d2f88df,Sevilla,37.391738,-5.983083,ciudad_centroid_local
7777a0183341f6ad3e44ac9efb4b5035b143cc691476d81784d16c020fb4114f,Euskadi,43.263878,-2.513548,ciudad_centroid_local
777939be77ac48ba3ad12f59cae41db7a2ca60b62391ff87c6d8140df0db04fb,Málaga,36.718799,-4.42424,ciudad_centroid_local
777993a2e2894bfde84495e8b57de9b156699fb437e003a5195ecfb9a3d67688,Euskadi,43.263878,-2.513548,ciudad_centroid_local
7779c4795cecc72ae09432ac9ba30ccde1d2efd420d8071898aa9a1dd4c1ddeb,Valencia,39.466827,-0.368926,ciudad_centroid_local
777c725fc7153a9b9120aa6f15abb5aa7913924f16d9a93d4aa2fdb00016463f,Madrid,40.423559,-3.694702,ciudad_centroid_local
777cc8a2b0df673a51667f51c5ddbccd10490fc626d6ce7fbf6f6550c0c78ca0,Valencia,39.466827,-0.368926,ciudad_centroid_local
777cf127d9059f5d0fae25a7c1e05d1dbd600e51a17942f892895552c7b85f99,Málaga,36.718799,-4.42424,ciudad_centroid_local
777d197ccf9d5c2f57c61cf2e69c47bcadd4035e12d8d39d095fcd02d4a89363,Torremolinos,36.621661,-4.499689,ciudad_centroid_local
